# time,x_position,y_position,z_position
0.75007501,87810.94864660,96900.47500515,40487.64001246
0.76007601,87237.93488172,98099.95469745,40976.68176420
0.77007701,86388.34922994,99214.70693872,41178.50307596
0.78007801,85335.84952281,100155.68060678,41071.59819729
0.79007901,84171.18727557,100849.75094314,40661.57358340
0.80008001,82995.08610036,101244.01638696,39978.85921160
0.81008101,81911.28564778,101304.02378773,39070.94001618
0.82008201,81019.58257703,101025.00297837,38005.95713633
0.83008301,80409.04019657,100437.06388299,36871.67687412
0.84008401,80149.33503371,99599.08000713,35761.99786297
0.85008501,80285.02035967,98597.20289720,34771.44647880
0.86008601,80815.71673671,97544.88459405,33983.97856142
0.87008701,81698.88350494,96568.81524233,33463.60394927
0.88008801,82858.59176368,95788.82915775,33246.11013306
0.89008901,84187.04021470,95301.03771446,33331.63564376
0.90009001,85553.15636658,95166.07674201,33681.50205102
0.91009101,86833.85268527,95406.78297620,34235.12999600
0.92009201,87921.32199434,96008.92419680,34915.84330220
0.93009301,88735.73782100,96918.09807319,35636.31023546
0.94009401,89228.21055596,98060.81339064,36313.77112148
0.95009501,89377.67435916,99353.10771179,36874.90746675
0.96009601,89194.21151012,100704.12471342,37261.45882555
0.97009701,88711.48724062,102025.65308647,37431.74268191
0.98009801,87977.80883262,103235.34405718,37357.76285656
0.99009901,87057.16991060,104262.27284472,37030.21784723
1.00010001,86027.06417191,105049.94420225,36459.02156222
1.01010101,84968.23914626,105556.93314004,35666.37215622
1.02010201,83964.99118364,105757.39073598,34686.75287342
1.03010301,83099.55156104,105650.23158946,33568.94055680
1.04010401,82448.06375384,105258.89005220,32373.24884862
1.05010501,82075.91199059,104626.18465542,31162.73567553
1.06010601,82032.93703147,103815.69384847,30001.68805119
1.07010701,82339.30920105,102913.12838099,28949.97147993
1.08010801,82985.81521558,102020.41408608,28059.49141130
1.09010901,83938.03643959,101236.56380324,27364.14596605
1.10011001,85135.64485212,100653.16195984,26881.16960279
1.11011101,86491.66657850,100339.62943785,26604.47644103
1.12011201,87905.66588973,100340.19465474,26508.88842101
1.13011301,89282.57314492,100670.68538644,26558.17127330
1.14011401,90535.32999182,101317.48267482,26706.63884196
1.15011501,91592.87199065,102240.57650767,26903.81141555
1.16011601,92402.98500984,103386.68937132,27101.69601578
1.17011701,92933.95225379,104691.98453728,27256.90332711
1.18011801,93175.15327590,106087.29409515,27333.17980641
1.19011901,93130.25911124,107504.14990021,27301.17769073
1.20012001,92816.46866291,108877.36662560,27139.28815039
1.21012101,92265.03006406,110147.90342422,26835.03032120
1.22012201,91516.98984027,111264.89267955,26383.90434176
1.23012301,90618.16786242,112184.13722284,25786.54220511
1.24012401,89620.46077574,112871.15707321,25050.04251784
1.25012501,88580.60831816,113303.86572531,24188.31356314
1.26012601,87557.60605972,113473.17588351,23221.12326640
1.27012701,86610.46461032,113379.09438294,22170.76924652
1.28012801,85797.99371119,113032.97300445,21062.33895753
1.29012901,85172.06241685,112463.23500129,19923.12731067
1.30013001,84777.46978817,111715.45286345,18782.61246669
1.31013101,84647.52490474,110847.15951073,17669.25264240
1.32013201,84802.80447958,109923.25719183,16606.21859158
1.33013301,85248.43918568,109015.50436797,15612.82590354
1.34013401,85966.07582380,108195.62435233,14701.65781502
1.35013501,86914.49660560,107534.43349453,13878.48601458
1.36013601,88040.98571403,107088.21746502,13141.38297455
1.37013701,89282.09318335,106899.86461274,12482.84495541
1.38013801,90568.70810343,106991.57249377,11891.13092609
1.39013901,91828.19636154,107361.98798596,11350.17794252
1.40014001,92993.86278776,107992.05923725,10842.58203039
1.41014101,94010.10199040,108852.12687645,10352.89370403
1.42014201,94831.58605690,109901.72990911,9866.94910231
1.43014301,95427.47571238,111091.35512032,9372.67961026
1.44014401,95780.90265290,112366.15904102,8860.40815463
1.45014501,95884.12706616,113675.22996020,8323.52457549
1.46014601,95738.07120873,114967.42759774,7757.52163122
1.47014701,95353.80098523,116195.34688552,7160.02753634
1.48014801,94752.53456277,117315.46958002,6530.81486434
1.49014901,93961.74535435,118290.46521882,5871.29722021
1.50015002,93011.37692543,119087.09899667,5183.93295511
1.51015102,91936.92223984,119677.44242846,4472.04366813
1.52015202,90778.47651915,120041.54296958,3739.54779613
1.53015302,89580.73448140,120167.42638025,2990.96026418
1.54015402,88389.16484355,120052.78381924,2230.85115432
1.55015502,87251.56465631,119698.53762883,1463.58004501
1.56015602,86216.33769211,119113.76853601,692.72971553
1.57015702,85328.35778017,118320.52560143,-79.43648044
1.58015802,84628.96880654,117353.82621945,-851.97461482
1.59015902,84155.82151800,116261.50866925,-1625.25003174
1.60016002,83933.86686482,115095.85035575,-2401.15456611
1.61016102,83978.17070138,113916.21774575,-3184.79038412
1.62016202,84288.65393317,112785.72695788,-3982.27162074
1.63016302,84845.23511921,111767.07108932,-4800.01423025
1.64016402,85608.87189404,110920.81112297,-5644.54069368
1.65016502,86529.78148707,110293.58042139,-6521.58643772
1.66016602,87547.54510249,109921.70298815,-7435.51272387
1.67016702,88596.60737251,109822.23002248,-8386.52762471
1.68016802,89607.18599801,109991.37328808,-9370.40697905
1.69016902,90513.29969090,110408.56605449,-10379.60572616
1.70017002,91261.26121330,111044.30977248,-11403.75803667
1.71017102,91805.86557226,111858.75306806,-12429.74462395
1.72017202,92116.23638711,112803.42035901,-13442.99129793
1.73017302,92175.74998850,113822.92911017,-14427.90244931
1.74017402,91978.65008288,114865.57660450,-15369.56107854
1.75017502,91527.92707730,115879.44880879,-16252.93944408
1.76017602,90837.76545357,116815.58162481,-17065.34508932
1.77017702,89933.68317888,117628.63136866,-17796.67526159
1.78017802,88849.97461629,118279.28423830,-18439.82247379
1.79017902,87624.07814995,118733.01430236,-18989.22236165
1.80018002,86299.90518675,118960.17762012,-19442.36561121
1.81018102,84927.33564170,118940.99460376,-19801.85644983
1.82018202,83562.20637712,118665.57503437,-20075.42031513
1.83018302,82263.22247541,118134.14887670,-20275.28794148
1.84018402,81087.17761636,117356.18972248,-20417.10030879
1.85018502,80090.72890120,116353.82062882,-20522.02640440
1.86018602,79323.83455041,115165.07312637,-20616.48469346
1.87018702,78827.32057433,113842.47620812,-20730.93027699
1.88018802,78629.79794237,112449.80697015,-20898.45453886
1.89018902,78742.02527578,111060.18062926,-21152.57577419
1.90019002,79147.81096846,109752.05956267,-21522.68387686
1.91019102,79805.60345904,108604.39637687,-22032.21092503
1.92019202,80654.54569481,107684.80228217,-22695.78172151
1.93019302,81617.44708642,107046.11122594,-23517.04458266
1.94019402,82604.62016970,106715.13003164,-24482.94385380
1.95019502,83520.53923880,106693.05740749,-25565.79459746
1.96019602,84283.44384232,106961.39746528,-26730.33442183
1.97019702,84823.30483807,107483.34358663,-27933.47405592
1.98019802,85091.30790691,108202.79348046,-29127.40929957
1.99019902,85060.51630240,109051.23827480,-30263.42144203
2.00020002,84722.12253505,109961.00749221,-31296.85919324
2.01020102,84085.84665893,110862.17388216,-32188.02070991
2.02020202,83182.21748180,111686.46173392,-32906.17593046
2.03020302,82057.13918916,112372.08876979,-33430.27036633
2.04020402,80765.60795462,112863.15071902,-33746.22624277
2.05020502,79373.80691259,113114.03569532,-33852.30036250
2.06020602,77958.49274630,113092.70634362,-33761.21820681
2.07020702,76600.96713317,112782.06714502,-33498.09743512
2.08020802,75383.41272422,112178.60819733,-33097.86550656
2.09020902,74384.31421523,111300.03655005,-32608.70892746
2.10021002,73672.46877649,110188.96400500,-32091.70828256
2.11021102,73299.91636768,108908.72761715,-31614.21026990
2.12021202,73299.23675328,107541.13474182,-31247.31942908
2.13021302,73665.07303292,106183.82238145,-31055.76430907
2.14021402,74352.43081195,104945.13191089,-31093.33792374
2.15021502,75285.58042273,103923.71843469,-31393.38524159
2.16021602,76362.11154020,103200.38895024,-31965.18326363
2.17021702,77458.00725224,102822.21816707,-32783.46465970
2.18021802,78448.88837478,102801.44226149,-33796.94059421
2.19021902,79226.47102955,103120.45869374,-34937.82445915
2.20022002,79709.08469157,103729.23010338,-36125.44689430
2.21022102,79848.19560954,104550.14377501,-37273.05084953
2.22022202,79625.69649848,105499.68318522,-38301.52074732
2.23022302,79053.23117881,106488.07253220,-39141.88022677
2.24022402,78174.47665265,107424.83642324,-39742.34576465
2.25022502,77052.58472314,108227.50402282,-40067.98762560
2.26022602,75766.45313684,108822.55974929,-40101.15043033
2.27022702,74410.57872928,109152.92645190,-39849.03806790
2.28022802,73087.60155714,109181.41286159,-39341.69947352
2.29022902,71901.92952966,108887.61393927,-38624.91953398
2.30023002,70952.15870045,108278.89575294,-37765.04711996
2.31023102,70323.64527406,107396.92005416,-36849.82147679
2.32023202,70077.60672018,106311.06689151,-35974.81587276
2.33023302,70248.56623383,105114.39221016,-35237.84451193
2.34023402,70822.06124483,103920.98513260,-34725.40216583
2.35023502,71732.94027910,102858.02767489,-34504.74279044
2.36023602,72881.86970507,102038.03980506,-34610.55896287
2.37023702,74141.09289052,101547.74704466,-35041.37803058
2.38023802,75364.41633651,101430.79120819,-35750.04723472
2.39023902,76418.12473254,101690.18332723,-36661.74411567
2.40024002,77193.60014893,102293.04030019,-37684.43423891
2.41024102,77620.88903636,103168.66716734,-38715.64484568
2.42024202,77668.97824453,104227.63412051,-39657.48780885
2.43024302,77339.61738586,105374.04349781,-40424.21622596
2.44024402,76670.86001577,106509.02221925,-40950.20655599
2.45024502,75727.75576722,107540.08552525,-41192.06745296
2.46024602,74591.12826309,108384.78504862,-41125.56780384
2.47024702,73357.31309552,108977.48175790,-40752.94906461
2.48024802,72132.58259866,109273.56355395,-40102.78458015
2.49024902,71023.64612912,109247.80024689,-39221.01504147
2.50025003,70132.28427947,108901.59255735,-38173.47400464
2.51025103,69546.18156029,108270.77056673,-37046.54369565
2.52025203,69330.43900582,107419.38049300,-35934.70874123
2.53025303,69524.95395244,106435.77323926,-34933.93452420
2.54025403,70123.37753967,105430.13512534,-34129.81133620
2.55025503,71072.51166362,104526.00310095,-33590.05761298
2.56025603,72286.36392459,103835.97406141,-33352.79395839
2.57025703,73649.81113542,103449.34748891,-33422.98391156
2.58025803,75026.55955826,103416.58224021,-33764.99806887
2.59025903,76288.71962872,103750.26056339,-34318.45826862
2.60026003,77327.27297840,104428.38164520,-35006.94403861
2.61026103,78065.06409437,105391.92076711,-35743.24283074
2.62026203,78458.68399360,106562.08059622,-36442.41569257
2.63026303,78493.52450606,107853.17663657,-37029.13088080
2.64026403,78186.41070089,109175.50905602,-37442.76674625
2.65026503,77579.86477627,110443.13140735,-37639.88787390
2.66026603,76730.48644647,111578.27871550,-37591.35735243
2.67026703,75709.25511171,112515.29608017,-37286.23010641
2.68026803,74599.07403427,113204.51003702,-36733.19300746
2.69026903,73485.67642331,113611.81026185,-35954.27447906
2.70027003,72456.76763159,113718.71827485,-34983.80310307
2.71027103,71595.43351289,113531.41700406,-33870.77010637
2.72027203,70976.48619064,113080.37498211,-32676.43625361
2.73027303,70661.39321366,112414.68248999,-31465.00980666
2.74027403,70694.24807160,111602.86915485,-30302.27166403
2.75027503,71087.04219155,110732.74144521,-29249.63299918
2.76027603,71820.43432091,109905.36046807,-28360.36349219
2.77027703,72849.74136339,109217.06113451,-27669.78560195
2.78027803,74104.46151187,108753.67919482,-27195.75086939
2.79027903,75489.05924562,108576.40294542,-26932.09323187
2.80028003,76898.79047355,108719.62806626,-26853.63873797
2.81028103,78235.65749241,109189.67901445,-26923.24086271
2.82028203,79413.68310165,109963.37151147,-27093.86679508
2.83028303,80365.72826832,110993.04638344,-27313.64333156
2.84028403,81045.15121748,112219.68120480,-27533.25100655
2.85028503,81427.47705395,113575.63777047,-27708.15434222
2.86028603,81510.01011786,114990.19967688,-27801.14608593
2.87028703,81304.20659164,116394.90657265,-27782.07056747
2.88028803,80835.01256422,117726.20910117,-27628.91885806
2.89028903,80141.00106527,118928.21323773,-27329.15572007
2.90029003,79269.24017835,119954.48069864,-26878.36784327
2.91029103,78271.09415509,120765.48251870,-26277.40567781
2.92029203,77202.82910827,121332.54652446,-25533.91598378
2.93029303,76124.29592829,121640.15721932,-24662.68647892
2.94029403,75096.08473233,121686.22067237,-23684.57315680
2.95029503,74177.41690787,121477.87253559,-22622.91247345
2.96029603,73425.93866223,121033.85316317,-21503.96728319
2.97029703,72890.06777055,120389.42153619,-20356.22517029
2.98029803,72608.84783765,119596.41672236,-19210.37010046
2.99029903,72607.93512507,118717.05647821,-18095.69685496
3.00030003,72899.33570654,117819.68156083,-17036.06311074
3.01030103,73478.11353728,116977.10710098,-16051.08666088
3.02030203,74315.61651863,116259.04602076,-15153.23323453
3.03030303,75360.50259530,115731.05876081,-14347.72938224
3.04030403,76552.42462542,115441.97498560,-13631.81557927
3.05030503,77822.03147982,115425.98558257,-12997.16293778
3.06030603,79097.48602996,115695.40897609,-12431.03976741
3.07030703,80306.61085887,116238.48674392,-11916.24068277
3.08030803,81385.92888508,117027.01433268,-11434.41256290
3.09030903,82284.68934599,118023.82550894,-10969.32119613
3.10031003,82963.91583777,119182.37665852,-10506.08729155
3.11031103,83400.18594309,120449.11290256,-10032.06086120
3.12031203,83584.30960232,121767.97100787,-9537.20031551
3.13031303,83515.31620534,123087.11784911,-9014.52077558
3.14031403,83201.12128229,124355.99725150,-8459.21722169
3.15031503,82659.32413398,125529.07842195,-7868.77722670
3.16031603,81917.16526022,126565.92311144,-7242.97774427
3.17031703,81006.59048788,127433.28920434,-6583.25677117
3.18031803,79961.89687657,128101.74930195,-5892.17084072
3.19031903,78822.11407292,128548.28568655,-5173.19881250
3.20032003,77629.93404866,128758.47462494,-4430.53085775
3.21032103,76431.70824416,128726.48805185,-3669.06814693
3.22032203,75273.18776065,128456.15610579,-2893.84583473
3.23032303,74201.86600939,127955.05250237,-2109.64335642
3.24032403,73264.77413987,127239.17416348,-1320.49767360
3.25032503,72503.56122387,126337.03441486,-529.18769245
3.26032603,71954.49425537,125289.66298607,262.76573628
3.27032703,71648.19714407,124150.29451639,1055.08625925
3.28032803,71601.58449901,122974.42988737,1849.20555132
3.29032903,71821.16952368,121823.87289205,2649.81471087
3.30033003,72297.24357601,120761.26675606,3462.51646260
3.31033103,73000.23810201,119845.95611739,4293.26332638
3.32033203,73882.19949255,119132.22211843,5148.15570968
3.33033303,74887.04530668,118658.56739996,6032.59524340
3.34033403,75949.86318988,118451.85823536,6950.59180778
3.35033503,77003.73487098,118519.16630677,7902.16840847
3.36033603,77980.77407193,118846.46678218,8883.12858677
3.37033703,78819.01748462,119403.73689465,9886.09399643
3.38033803,79470.50146296,120154.41448392,10901.10610340
3.39033903,79896.80520490,121052.87229966,11915.58307163
3.40034003,80074.55112742,122047.24209726,12915.66807170
3.41034103,79995.05030768,123081.31052488,13886.69372554
3.42034203,79659.41744075,124103.51981215,14814.48920568
3.43034303,79077.41290025,125063.16252565,15684.85445107
3.44034403,78269.36021756,125913.96547385,16485.89752750
3.45034503,77266.18251710,126614.57536038,17208.21181646
3.46034603,76106.52368700,127130.76562268,17845.30292035
3.47034703,74831.44572697,127433.16134472,18392.05464898
3.48034803,73487.73694913,127497.90503833,18846.27903546
3.49034903,72126.87526324,127311.67055051,19210.76345609
3.50035004,70805.01743911,126871.68143788,19493.27650656
3.51035104,69580.39654079,126185.62534706,19706.06259059
3.52035204,68507.51513048,125270.17989760,19864.52184034
3.53035304,67639.76881528,124154.11032456,19989.35565524
3.54035404,67021.71925914,122881.12809135,20106.26049046
3.55035504,66687.24816626,121508.66956777,20245.00391696
3.56035604,66656.01347874,120103.44141981,20437.45543136
3.57035704,66930.34728635,118739.57828738,20716.43883900
3.58035804,67485.42534976,117492.24485625,21110.15235712
3.59035904,68270.22464411,116434.69769986,21640.91199449
3.60036004,69216.37043211,115625.63603722,22321.74494351
3.61036104,70241.34698836,115108.77547624,23156.15707559
3.62036204,71255.32116316,114900.91960646,24131.75267578
3.63036304,72164.10404828,114991.52915685,25220.64078799
3.64036404,72889.23740297,115351.56202425,26387.64182378
3.65036504,73366.12092339,115936.74653242,27590.42225838
3.66036604,73552.26393653,116687.89406937,28782.87620026
3.67036704,73428.84664590,117533.95892238,29917.30612480
3.68036804,72995.54060115,118406.69947797,30950.48188627
3.69036904,72268.71783183,119238.18025161,31843.17202421
3.70037004,71284.04450586,119964.77148593,32565.08091720
3.71037104,70094.13128092,120529.76479225,33095.76700571
3.72037204,68759.05677098,120885.14064114,33422.47383105
3.73037304,67348.15281724,120991.41495077,33542.04943323
3.74037404,65938.76043293,120824.43180364,33465.80230124
3.75037504,64614.47930832,120375.75729032,33219.05546252
3.76037604,63455.48222642,119651.98227535,32836.56560732
3.77037704,62539.05076900,118676.79440024,32364.66227950
3.78037804,61928.99164323,117497.53379987,31861.89696180
3.79037904,61670.70011555,116182.76702203,31395.12772059
3.80038004,61787.74749918,114816.84535384,31034.13241456
3.81038104,62269.99738554,113495.09749248,30844.12861673
3.82038204,63064.30633161,112318.58423629,30878.23977687
3.83038304,64085.36813890,111378.09335606,31169.81832597
3.84038404,65224.25283419,110745.54788202,31730.42569750
3.85038504,66357.51893629,110458.22489575,32539.57921611
3.86038604,67357.53334337,110515.89694018,33546.08515862
3.87038704,68119.02097526,110890.22000849,34683.67130597
3.88038804,68562.00592557,111526.92305063,35873.74268578
3.89038904,68643.55981191,112346.35033559,37031.26718112
3.90039004,68353.70779697,113262.01372575,38076.92457724
3.91039104,67709.74837063,114186.56411535,38940.68132753
3.92039204,66759.75633434,115035.01384435,39569.09952962
3.93039304,65575.42931231,115731.27872351,39927.49489154
3.94039404,64241.00162582,116209.63474482,39996.30437668
3.95039504,62853.34470897,116420.61151993,39778.38316086
3.96039604,61518.77354137,116335.51588319,39301.64365043
3.97039704,60341.76730858,115946.09169111,38611.97920827
3.98039804,59422.63582554,115265.06468596,37772.37995466
3.99039904,58843.24647348,114337.35644441,36865.68816476
4.00040004,58660.50387961,113237.42981582,35988.36937445
4.01040104,58900.97908538,112059.87890835,35237.50710931
4.02040204,59548.52739459,110914.57117579,34702.23292445
4.03040304,60531.06045393,109919.66386121,34451.51222243
4.04040404,61739.05643447,109179.84768302,34523.25702064
4.05040504,63038.57627739,108773.57157808,34921.66698584
4.06040604,64283.47665911,108735.60644320,35607.29647260
4.07040704,65335.20185034,109057.07275386,36505.42046690
4.08040804,66085.77607103,109697.53421207,37525.79495643
4.09040904,66465.72439315,110585.71112489,38568.12328222
4.10041004,66450.08898745,111628.17966020,39532.57296461
4.11041104,66047.15286426,112730.21088964,40332.07643406
4.12041204,65298.43117696,113797.33372178,40897.11056239
4.13041304,64276.97783839,114742.21388404,41181.91820311
4.14041404,63070.60819240,115490.59275164,41160.86595425
4.15041504,61779.92334828,115983.19476604,40830.75482211
4.16041604,60514.91136342,116183.33412552,40216.52560047
4.17041704,59384.32628949,116077.20070278,39364.58539389
4.18041804,58492.74364656,115671.41461799,38337.66894545
4.19041904,57926.42643605,115004.42064849,37217.50581366
4.20042004,57746.98931896,114146.16580697,36100.81219149
4.21042104,57985.78924919,113187.32513238,35083.55888179
4.22042204,58636.48809862,112234.96798237,34255.01224712
4.23042304,59639.38759523,111404.44232474,33684.79411184
4.24042404,60895.99836579,110802.24241925,33414.29553583
4.25042504,62284.17740886,110511.12366435,33453.46852205
4.26042604,63668.05405521,110574.36097140,33774.69647574
4.27042704,64912.87973470,110992.50758542,34316.28058503
4.28042804,65910.22575699,111734.84889209,35002.39163694
4.29042904,66582.97156886,112741.01309241,35747.44496305
4.30043004,66892.93763820,113927.81546607,36464.86586194
4.31043104,66832.06257990,115208.19808206,37077.58644469
4.32043204,66421.21961680,116494.31734006,37521.66355962
4.33043304,65710.20727492,117703.17663485,37751.29053527
4.34043404,64763.62674113,118762.75756628,37736.72733542
4.35043504,63657.91816557,119612.29772233,37463.88231018
4.36043604,62479.56830620,120208.24596023,36938.44044102
4.37043704,61318.47423855,120525.37253915,36182.98262038
4.38043804,60264.88629693,120552.28848022,35230.95957411
4.39043904,59402.79469621,120299.61902827,34129.28963860
4.40044004,58805.44910346,119803.30567105,32938.58039734
4.41044104,58528.99009494,119118.85593491,31724.82590168
4.42044204,58612.77920709,118318.70005340,30555.08574365
4.43044304,59064.87259405,117489.61479077,29491.91952769
4.44044404,59857.62268992,116729.39691350,28589.59753156
4.45044504,60936.36226097,116130.89606521,27885.61103805
4.46044604,62222.82609076,115775.37255763,27399.95200434
4.47044704,63618.37154755,115716.86000903,27129.22051827
4.48044804,65012.76118058,115980.08338804,27048.30863133
4.49044904,66306.64069481,116562.89347569,27120.26270481
4.50045005,67414.31677624,117436.09764625,27298.25660992
4.51045105,68272.25348891,118545.80986643,27529.62248188
4.52045205,68839.07664498,119828.18846211,27763.92018434
4.53045305,69095.26559224,121213.39249506,27955.27527820
4.54045405,69044.35778945,122630.16280440,28065.27884886
4.55045505,68705.47962632,124011.32103849,28063.36498613
4.56045605,68109.56131104,125294.91266007,27926.28345832
4.57045705,67299.44315362,126428.30797927,27640.20439214
4.58045805,66328.17701712,127369.20162757,27200.55816646
4.59045905,65251.28814892,128084.60530991,26608.67760194
4.60046005,64128.38031077,128549.94094223,25871.63781395
4.61046105,63020.52752058,128754.46415602,25003.50913127
4.62046205,61989.75907333,128701.55183961,24025.30164290
4.63046305,61093.13059185,128406.94296243,22961.79770455
4.64046405,60386.98932094,127895.32918504,21839.97093013
4.65046505,59918.12876492,127205.27144115,20688.68015342
4.66046605,59719.87618636,126390.20795878,19538.00666745
4.67046705,59811.63432085,125517.23725438,18418.70531223
4.68046805,60195.76585127,124655.26650498,17355.60550390
4.69046905,60860.05516757,123878.32435657,16368.90650731
4.70047005,61771.04723869,123253.68675528,15471.79883504
4.71047105,62872.80212084,122839.19340055,14669.52885642
4.72047205,64094.80151190,122678.78535480,13959.45089160
4.73047305,65365.44173616,122796.95574723,13332.55195923
4.74047405,66610.33730507,123200.55723093,12775.88423714
4.75047505,67760.74260079,123873.32885354,12272.92205628
4.76047605,68754.93144192,124777.56279663,11804.13055001
4.77047705,69547.41637106,125869.61995511,11352.34084863
4.78047805,70104.05604987,127098.82865688,10902.21058419
4.79047905,70405.58281478,128410.70608625,10440.67955737
4.80048005,70448.45757244,129748.23916135,9957.29318797
4.81048105,70239.90989292,131058.92278345,9444.58584097
4.82048205,69793.47169577,132293.74891616,8897.63298574
4.83048305,69130.80475415,133408.52898733,8313.62272119
4.84048405,68281.51227973,134365.81558622,7691.91540983
4.85048505,67282.66583638,135135.17643190,7033.97789059
4.86048605,66172.46618431,135693.64724514,6342.45923015
4.87048705,64992.11322165,136021.47737807,5621.02000174
4.88048805,63785.44290159,136107.48588505,4873.95192401
4.89048905,62598.18832550,135950.06751570,4106.05823749
4.90049005,61477.96994522,135557.19412428,3322.65293140
4.91049105,60469.02047783,134945.91873368,2528.93351523
4.92049205,59615.95455734,134138.43601805,1729.33593127
4.93049305,58959.96897870,133166.10983017,927.20459049
4.94049405,58532.77678275,132071.39228848,124.40800880
4.95049505,58356.60725620,130907.82377711,-678.66119301
4.96049605,58443.38823732,129738.07540726,-1483.02137084
4.97049705,58789.95130457,128621.97317542,-2292.02452342
4.98049805,59380.68110368,127623.04837675,-3111.73990685
4.99049905,60182.29039959,126797.17506174,-3948.16827653
5.00050005,61142.97928840,126190.63204875,-4807.00776763
5.01050105,62197.87056112,125836.97413428,-5693.27423726
5.02050205,63281.01129625,125752.31574299,-6610.53097798
5.03050305,64323.44912555,125938.46261250,-7559.57329316
5.04050405,65261.62538897,126377.57192473,-8537.05624920
5.05050505,66037.77022044,127032.23694896,-9535.52210711
5.06050605,66607.58221330,127857.17076633,-10545.32908812
5.07050705,66939.09224079,128803.51527380,-11554.30869560
5.08050805,67013.07220701,129818.12619925,-12548.94374631
5.09050905,66825.44024841,130846.06773938,-13515.20383877
5.10051005,66385.23014902,131834.02620802,-14439.32926621
5.11051105,65708.12445850,132734.23034520,-15307.99599996
5.12051205,64818.41890974,133502.13427396,-16108.96850068
5.13051305,63749.23681060,134099.94452154,-16832.77482915
5.14051405,62542.41004182,134496.77680463,-17472.75778805
5.15051505,61243.45510747,134670.76333981,-18025.43380996
5.16051605,59900.91686650,134602.68274847,-18488.19336396
5.17051705,58566.80037783,134282.49673123,-18862.61604988
5.18051805,57295.41969643,133712.13608713,-19155.56354583
5.19051905,56143.39787338,132905.50071362,-19379.17960819
5.20052005,55165.65329997,131887.51315836,-19549.94465155
5.21052105,54410.08241151,130691.70308633,-19687.39478234
5.22052205,53919.10294993,129364.08968918,-19816.28857555
5.23052305,53720.25782648,127963.65184437,-19965.35499844
5.24052405,53825.03476735,126560.23721342,-20166.13625477
5.25052505,54226.36102507,125227.25869977,-20450.15003552
5.26052605,54896.74013751,124038.92051316,-20847.43086941
5.27052705,55782.20235431,123060.11092016,-21379.80533874
5.28052805,56805.12048770,122343.45487744,-22059.81919759
5.29052905,57879.03807218,121920.90430643,-22889.25808734
5.30053005,58911.96263193,121805.13437300,-23859.08960428
5.31053105,59816.83816982,121981.14014277,-24945.38240210
5.32053205,60514.41156776,122407.42934079,-26110.44054831
5.33053305,60947.29620298,123032.12898606,-27312.87703935
5.34053405,61075.84950961,123794.00596960,-28506.95459439
5.35053505,60884.74178064,124624.85178479,-29646.90570859
5.36053605,60382.81229675,125452.93719686,-30688.99733146
5.37053705,59593.68205179,126213.61827680,-31595.23987659
5.38053805,58555.83321115,126846.45253929,-32333.38361018
5.39053905,57323.61879703,127299.80544654,-32881.58027348
5.40054005,55964.33529581,127532.42977117,-33228.63334730
5.41054105,54550.06425811,127513.16642748,-33371.54863832
5.42054205,53159.17930685,127222.74625328,-33318.40660057
5.43054305,51872.89375418,126659.32249690,-33091.70938190
5.44054405,50771.04396308,125838.50892909,-32726.98015200
5.45054505,49928.54928195,124790.29288936,-32269.09127442
5.46054605,49408.14222410,123563.42565344,-31773.61135845
5.47054705,49249.60050082,122228.99250041,-31306.14636330
5.48054805,49466.54384446,120874.18331922,-30936.36113806
5.49054905,50043.51284371,119593.33324961,-30730.67245299
5.50055006,50928.21437033,118479.81514529,-30744.23331624
5.51055106,52026.56659612,117616.76022803,-31011.94193074
5.52055206,53222.35816249,117063.91591758,-31544.18199637
5.53055306,54388.92160227,116854.11235044,-32327.87816800
5.54055406,55404.12384870,116981.33632776,-33319.46373421
5.55055506,56159.81871228,117402.47245457,-34448.78052165
5.56055606,56580.75945660,118057.00147686,-35638.75168969
5.57055706,56623.14558574,118868.30754881,-36806.92397901
5.58055806,56283.68489452,119747.54235832,-37872.93296315
5.59055906,55589.19842081,120608.51702458,-38766.88601834
5.60056006,54589.34096844,121370.97032558,-39431.12665483
5.61056106,53358.72639315,121964.73615485,-39827.61882577
5.62056206,51989.95336508,122334.37845899,-39939.39078990
5.63056306,50583.02350808,122436.89729876,-39764.39528670
5.64056406,49243.42356045,122248.63958875,-39322.51653588
5.65056506,48078.25748721,121771.18631118,-38659.67206406
5.66056606,47184.53046238,121029.57357903,-37840.33651189
5.67056706,46647.15934999,120068.94632403,-36942.39990540
5.68056806,46520.81883258,118961.75362526,-36056.91162585
5.69056906,46821.60945146,117807.01967004,-35283.77299193
5.70057006,47525.50066495,116713.48912987,-34713.90310131
5.71057106,48566.70498640,115790.92495456,-34422.49295753
5.72057206,49828.97708148,115133.18195348,-34450.98696242
5.73057306,51166.78241473,114806.34756727,-34803.58635759
5.74057406,52430.97657626,114841.32797370,-35451.17841664
5.75057506,53485.48456831,115225.27884869,-36329.13536092
5.76057606,54220.93281650,115901.95826489,-37341.91457036
5.77057706,54569.50356480,116797.36953556,-38390.42521825
5.78057806,54504.14666766,117822.26850585,-39375.75605980
5.79057906,54043.40711388,118879.65534273,-40209.10764971
5.80058006,53234.66553426,119879.08854009,-40818.02254872
5.81058106,52150.36292665,120739.00507769,-41149.75432158
5.82058206,50886.77841721,121392.96391709,-41178.17241813
